Word,American,English
godsend,ˈgɑdsend,ˈgɒdsend
godsends,NULL,NULL
godsey,NULL,NULL
godshall,NULL,NULL
godspeed,NULL,NULL
godspell,NULL,NULL
godunov,NULL,NULL
godwin,ˈɡɑdwɪn,ˈɡɔdwin
godzilla,NULL,NULL
goe,NULL,ɡəui
goeas,NULL,NULL
goebbels,NULL,NULL
goebel,NULL,NULL
goedde,NULL,NULL
goede,NULL,NULL
goeden,NULL,NULL
goeglein,NULL,NULL
goehner,NULL,NULL
goehring,NULL,NULL
goeke,NULL,NULL
goeller,NULL,NULL
goellner,NULL,NULL
goelz,NULL,NULL
goelzer,NULL,NULL
goeman,NULL,NULL
goemon,NULL,NULL
goen,NULL,NULL
goens,NULL,NULL
goepfert,NULL,NULL
goer,ˈgoʊər,ˈgəʊə(r)
goering,NULL,NULL
goerke,NULL,NULL
goerner,NULL,NULL
goers,NULL,NULL
goertz,NULL,NULL
goertzen,NULL,NULL
goes,goʊz,ɡəʊz
goeser,NULL,NULL
goethals,NULL,NULL
goethe,ˈɡɚtə,ˈɡə:tə
goetsch,NULL,NULL
goette,NULL,NULL
goettel,NULL,NULL
goetting,NULL,NULL
goetz,NULL,NULL
goetze,NULL,NULL
goetzinger,NULL,NULL
goetzke,NULL,NULL
goetzman,NULL,NULL
goewey,NULL,NULL
goff,NULL,NULL
goffin,NULL,NULL
goffinet,NULL,NULL
goffman,NULL,NULL
goffman's,NULL,NULL
goffney,NULL,NULL
goffredo,NULL,NULL
goforth,NULL,NULL
goga,NULL,NULL
gogan,NULL,NULL
gogel,NULL,NULL
goggin,NULL,NULL
goggins,NULL,NULL
goggle,ˈgɑgl,ˈgɒgl
goggles,ˈgɑglz,ˈgɒglz
gogh,NULL,NULL
goghs,NULL,NULL
goglia,NULL,NULL
gogo,'ɡɔɡɔ,ˈgɔ:gɔ:
goh,NULL,NULL
goheen,NULL,NULL
gohl,NULL,NULL
gohlke,NULL,NULL
gohman,NULL,NULL
gohn,NULL,NULL
gohr,NULL,NULL
goin,NULL,",dʒi:əʊaɪ'en"
goines,NULL,NULL
going,ˈgoʊɪŋ,ˈgəʊɪŋ
goings,'ɡoʊɪŋz,'ɡəʊɪŋz
goins,NULL,NULL
goiter,'ɡɔɪtər,'ɡɔɪtər
goizueta,NULL,NULL
gokey,NULL,NULL
gola,'ɡoʊlə,'ɡəʊlə
golab,NULL,NULL
golan,NULL,'gəu'la:n
goland,NULL,NULL
golas,NULL,NULL
golay,NULL,NULL
golba,NULL,NULL
golberg,NULL,NULL
golconda,ɡɑlˈkɑndə,ɡɔlˈkɔndə
gold,goʊld,gəʊld
gold's,NULL,NULL
golda,NULL,NULL
goldammer,ɡoʊl'dæmər,ɡəʊl'dæmər
goldbach,NULL,NULL
goldbaum,NULL,NULL
goldbeck,NULL,NULL
goldberg,ˈɡoldbəɡ,ˈɡəuldbə:ɡ
goldberg's,NULL,NULL
goldberger,NULL,NULL
goldblatt,NULL,NULL
goldblum,NULL,NULL
goldcor,NULL,NULL
goldcrest,ˈgoʊldkrest,ˈgəʊldkrest
golde,NULL,NULL
golden,ˈgoʊldən,ˈgəʊldən
golden's,NULL,NULL
goldenberg,NULL,NULL
goldeneye,'goʊldənˌaɪ,'gəʊldənˌaɪ
goldenrod,'goʊldənˌrɒd,'gəʊldənrɒd
goldenson,NULL,NULL
goldenson's,NULL,NULL
goldenstein,NULL,NULL
goldenthal,NULL,NULL
goldenthal's,NULL,NULL
golder,NULL,NULL
goldest,NULL,NULL
goldey,NULL,NULL
goldfarb,NULL,NULL
goldfeder,NULL,NULL
goldfield,ˈgoʊldfild,ˈgəʊldfi:ld
goldfields,NULL,NULL
goldfinch,ˈgoʊldfɪntʃ,ˈgəʊldfɪntʃ
goldfinches,NULL,NULL
goldfine,NULL,NULL
goldfinger,NULL,'ɡəuldfiŋə
goldfish,ˈgoʊldfɪʃ,ˈgəʊldfɪʃ
goldfus,NULL,NULL
goldhammer,NULL,NULL
goldie,'goʊldi,'gəʊldi:
goldilocks,'goʊldɪˌlɒks,'gəʊldɪlɒks
goldin,NULL,NULL
golding,NULL,NULL
goldinger,NULL,NULL
goldman,ˈɡoldmən,ˈgəʊldmən
goldman's,NULL,NULL
goldmann,NULL,NULL
goldmans,NULL,NULL
goldmark,'goʊldmɑk,'gəʊldmɑ:k
goldmine,'goʊldmaɪn,'gəʊldmaɪn
goldner,NULL,NULL
goldome,NULL,NULL
goldress,NULL,NULL
goldrick,NULL,NULL
goldring,NULL,NULL
golds,NULL,ɡəuldz
goldsberry,NULL,NULL
goldsborough,NULL,NULL
goldsby,NULL,NULL
goldschmid,NULL,NULL
goldschmidt,NULL,NULL
goldsmith,ˈgoʊldsmɪθ,ˈgəʊldsmɪθ
goldsmith's,NULL,NULL
goldson,NULL,NULL
goldstar,NULL,NULL
goldstein,NULL,NULL
goldstein's,NULL,NULL
goldstock,NULL,NULL
goldston,NULL,NULL
goldstone,'goʊldˌstoʊn,'gəʊldstəʊn
goldsworthy,NULL,NULL
goldthwaite,NULL,NULL
goldwasser,ˈgoʊldvæsə(r),ˈgəʊldvæsə(r)
goldwater,'goʊldwɔtə(r),'gəʊldwɔ:tə(r)
goldwater's,NULL,NULL
goldwin,NULL,NULL
goldwire,NULL,NULL
goldwyn,NULL,NULL
goldy,'goʊldɪ,'gəʊldɪ
golec,NULL,NULL
golem,ˈgoʊləm,ˈgəʊləm
goleman,NULL,NULL
golembeski,NULL,NULL
golembiewski,NULL,NULL
golen,NULL,NULL
goley,NULL,NULL
golf,gɑlf,gɒlf
golf's,NULL,NULL
golfed,NULL,NULL
golfer,ˈgɑlfə(r),ˈgɒlfə(r)
golfer's,NULL,NULL
golfers,NULL,ˈgɔlfəz
golfie,NULL,NULL
golfing,ˈgɑlfɪŋ,ˈgɒlfɪŋ
golfman,NULL,NULL
golfs,NULL,NULL
golgi,ˈɡɔldʒi,ˈɡɔ:ldʒi
golgo,NULL,NULL
goliath,NULL,ɡəˈlaiəθ
goliaths,NULL,NULL
golightly,NULL,NULL
golinski,NULL,NULL
goll,NULL,NULL
golla,NULL,NULL
golladay,NULL,NULL
golle,NULL,NULL
goller,NULL,NULL
golliday,NULL,NULL
gollnick,NULL,NULL
gollum,NULL,NULL
gollust,NULL,NULL
golly,ˈgɑli,ˈgɒli
golob,NULL,NULL
golomb,NULL,NULL
golombek,NULL,NULL
golphin,NULL,NULL
golson,NULL,NULL
golston,NULL,NULL
goltz,NULL,NULL
golub,NULL,NULL
golz,NULL,NULL
goma,NULL,NULL
gombar,NULL,NULL
gomberg,NULL,NULL
gombert,NULL,NULL
gombos,NULL,NULL
gomer,NULL,'ɡɔmə
gomery,NULL,NULL
gomes,NULL,NULL
gomez,NULL,NULL
gomillion,NULL,NULL
gomorrah,"ɡəˈmɔrə, -ˈmɑrə",ɡəˈmɔrə
gomory,NULL,NULL
gonad,ˈgoʊnæd,ˈgəʊnæd
gonads,NULL,NULL
gonaives,NULL,NULL
goncalves,NULL,NULL
gonce,NULL,NULL
gond,ɡɑnd,ɡɔnd
gonda,NULL,NULL
gonder,NULL,NULL
gondola,ˈgɑndələ,ˈgɒndələ
gondolas,NULL,ˈɡɔndələz
gondolier,ˌgɑndəˈlɪr,ˌgɒndəˈlɪə(r)
gondoliers,NULL,NULL
gone,gɔn,gɒn
goner,ˈgɔnə(r),ˈgɒnə(r)
gonet,NULL,NULL
gong,gɔŋ,gɒŋ
gongaware,NULL,NULL
gongora,NULL,NULL
gongs,NULL,gɔ:ŋz
gonia,'ɡoʊnɪr,'ɡəʊnɪə
goniometer,ˌgoʊnɪ'ɒmɪtə,ˌgəʊnɪ'ɒmɪtə
gonium,'goʊnjəm,'gəʊnjəm
gonna,ˈgɔnə,ˈgənə
gonnella,NULL,NULL
gonnerman,NULL,NULL
gonococcal,NULL,",ɡɔnəu'kɔkəl"
gonorrhea,ˌgɒnə'riə,ˌgɒnə'ri:ə
gonsales,NULL,NULL
gonsalez,NULL,NULL
gonsalves,NULL,NULL
gonser,NULL,NULL
gonsoulin,NULL,NULL
gonterman,NULL,NULL
gonya,NULL,NULL
gonyea,NULL,NULL
gonyer,NULL,NULL
gonyo,NULL,NULL
gonzales,NULL,NULL
gonzalez,NULL,NULL
gonzalez's,NULL,NULL
gonzalo,NULL,NULL
gonzo,gɑnzɒ,gɑ:nzɒ
gonzo's,NULL,NULL
goo,ɡu,gu:
gooch,NULL,NULL
good,ɡʊd,gʊd
good's,NULL,NULL
gooda,NULL,NULL
goodale,NULL,NULL
goodall,NULL,NULL
goodbar,NULL,NULL
goodby,NULL,ˌɡudˈbai
goodbye,ˌɡʊd'baɪ,ˌgʊdˈbaɪ
goodbyes,NULL,ˌɡudˈbaiz
goodchild,NULL,NULL
goode,NULL,NULL
goodell,NULL,NULL
gooden,NULL,NULL
gooden's,NULL,NULL
goodenough,NULL,NULL
goodenow,NULL,NULL
gooder,NULL,NULL
gooderham,NULL,NULL
gooders,NULL,NULL
goodfella,'ɡʊdfelə,'ɡʊdfelə
goodfellas,NULL,NULL
goodfellow,NULL,NULL
goodfellows,NULL,NULL
goodfriend,NULL,NULL
goodfriends,NULL,NULL
goodgame,NULL,NULL
goodhart,NULL,NULL
goodheart,NULL,NULL
goodhue,NULL,NULL
goodie,ˈɡʊdi,ˈgʊdi:
goodies,NULL,ˈgʊdi:z
goodin,NULL,NULL
goodine,NULL,NULL
gooding,NULL,NULL
gooding's,NULL,NULL
goodison,NULL,NULL
goodkin,NULL,NULL
goodland,NULL,NULL
goodlet,NULL,NULL
goodlett,NULL,NULL
goodley,NULL,NULL
goodlin,NULL,NULL
goodling,NULL,NULL
goodloe,NULL,NULL
goodly,ˈɡʊdli,ˈgʊdli
goodman,'gʊdmən,'gʊdmən
goodman's,NULL,NULL
goodmorning,NULL,NULL
goodner,NULL,NULL
goodness,ˈɡʊdnɪs,ˈgʊdnəs
goodnight,ˌɡʊdˈnaɪt,ˌgʊdˈnaɪt
goodnights,NULL,NULL
goodnough,NULL,NULL
goodnow,NULL,NULL
goodpaster,NULL,NULL
goodpasture,NULL,NULL
goodreau,NULL,NULL
goodrich,NULL,NULL
goodrich's,NULL,NULL
goodrick,NULL,NULL
goodridge,NULL,NULL
goodrow,NULL,NULL
goodrum,NULL,NULL
goods,NULL,gʊdz
goodsell,NULL,NULL
goodson,NULL,NULL
goodson's,NULL,NULL
goodspeed,NULL,NULL
goodspeed's,NULL,NULL
goodstein,NULL,NULL
goodwill,ˈɡʊdˈwɪl,ˌgʊdˈwɪl
goodwin,NULL,NULL
goodwine,NULL,NULL
goodwyn,NULL,NULL
goody,ˈɡʊdi,ˈgʊdi
goody's,NULL,NULL
goodyear,ˈɡʊdˌjɪr,ˈɡudjiə
goodyear's,NULL,NULL
gooey,ˈɡui,ˈgu:i
goof,ɡuf,gu:f
goofed,NULL,ɡu:ft
goofing,NULL,ɡu:fɪŋ
goofs,NULL,ɡu:fs
goofy,ˈɡufi,ˈgu:fi
googe,NULL,NULL
googins,NULL,NULL
gook,"ɡʊk, ɡuk",gu:k
gookin,NULL,NULL
goold,NULL,NULL
gooley,NULL,NULL
goolsby,NULL,NULL
goon,ɡun,gu:n
goonan,NULL,NULL
goons,NULL,ɡu:nz
goop,gup,gu:p
goos,NULL,NULL
goosby,NULL,NULL
goose,ɡus,gu:s
gooseberries,NULL,ˈgu:sˌberi:z
gooseberry,ˈgusberi,ˈgʊzbəri
goosefish,NULL,'ɡu:sfiʃ
goosefoot,'gusfʊt,'gu:sfʊt
goosen,NULL,NULL
goosey,'gusɪ,'gu:sɪ
goossen,NULL,NULL
goossens,NULL,NULL
goostree,NULL,NULL
gootee,NULL,NULL
gopac,NULL,NULL
gopac's,NULL,NULL
gopal,NULL,NULL
gopher,ˈgoʊfə(r),ˈgəʊfə(r)
gophers,NULL,ˈɡəufəz
gopi,'goʊpɪ,'gəʊpɪ
gopinath,NULL,NULL
gora,'ɡɔrə,ˈgɔ:rə
goral,'goʊrəl,'gɔ:rəl
goralski,NULL,NULL
goran,gə'rɑn,gə'rɑ:n
goranson,NULL,NULL
gorazde's,NULL,NULL
gorbachev,NULL,NULL
gorbachev's,NULL,NULL
gorbachevs,NULL,NULL
gorby,NULL,NULL
gorda,NULL,NULL
gordan,NULL,NULL
gordana,NULL,NULL
gorden,NULL,NULL
gorder,NULL,NULL
gordeyev,NULL,NULL
gordian,NULL,ˈɡɔ:diən
gordie,NULL,NULL
gordillo,NULL,NULL
gordin,NULL,NULL
gordinier,NULL,NULL
gordner,NULL,NULL
gordon,NULL,ˈɡɔ:dn
gordon's,NULL,NULL
gordy,NULL,NULL
gordy's,NULL,NULL
gore,ɡɔr,gɔ:(r)
gore's,NULL,NULL
gorecki,NULL,NULL
gored,NULL,gɔ:d
goree,NULL,NULL
gorelick,NULL,NULL
goren,NULL,NULL
gores,NULL,gɔ:z
gorey,NULL,NULL
gorgas,NULL,NULL
gorge,gɔrdʒ,gɔ:dʒ
gorgeous,ˈgɔrdʒəs,ˈgɔ:dʒəs
gorges,NULL,gɔ:dʒz
gorgets,NULL,NULL
gorgon,ˈgɔrgən,ˈgɔ:gən
gorgone,NULL,NULL
gorgonian,NULL,gɔː'gəʊnɪən
gorgons,NULL,NULL
gorham,NULL,NULL
gori,NULL,ˈɡɔ:ri
goria,NULL,NULL
gorilla,ɡəˈrɪlə,gəˈrɪlə
gorillas,NULL,ɡəˈriləz
gorin,NULL,NULL
goring,NULL,gɔ:ɪŋ
goris,NULL,NULL
gorka,NULL,NULL
gorki,NULL,ˈɡɔ:ki
gorky,NULL,NULL
gorky's,NULL,NULL
gorley,NULL,NULL
gorman,NULL,NULL
gormley,NULL,NULL
gormly,NULL,NULL
gorney,NULL,NULL
gornick,NULL,NULL
gornik,NULL,NULL
gornto,NULL,NULL
gorny,NULL,NULL
gorospe,NULL,NULL
gorr,NULL,NULL
gorrell,NULL,NULL
gorrid,NULL,NULL
gorski,NULL,NULL
gorsky,NULL,NULL
gorsline,NULL,NULL
gorsuch,NULL,NULL
gort,NULL,NULL
gortari,NULL,NULL
gorter,NULL,NULL
gortney,NULL,NULL
gorton,NULL,ˈɡɔ:tn
gorum,NULL,NULL
gory,'ɡɔrɪ,ˈgɔ:ri
gosa,NULL,NULL
gosbank,NULL,ˌɡɔsˈbæŋk
gosch,NULL,NULL
gosdin,NULL,NULL
gose,NULL,gəʊz
gosh,gɑʃ,gɒʃ
gosha,NULL,NULL
goshawk,ˈgɑshɔk,ˈgɒshɔ:k
goshen,ˈɡoʃən,ˈɡəuʃən
goshorn,NULL,NULL
goslin,NULL,NULL
gosline,NULL,NULL
gosman,NULL,NULL
gosnell,NULL,NULL
gosney,NULL,NULL
gospel,ˈgɑspl,ˈgɒspl
gospels,NULL,ˈɡɔspəlz
gosplan,NULL,"ɡɔsˈplæn,-ˈplɑ:n"
goss,NULL,ɡɔs
gossage,NULL,NULL
gossamer,ˈgɑsəmə(r),ˈgɒsəmə(r)
gossard,NULL,NULL
gosse,NULL,NULL
gosselin,NULL,NULL
gossen,NULL,NULL
gosser,NULL,NULL
gossett,NULL,NULL
gossip,ˈgɑsɪp,ˈgɒsɪp
gossiper,ɡɒ'sɪpər,ɡɒ'sɪpər
gossipers,NULL,NULL
gossiping,NULL,NULL
gossips,NULL,ˈɡɔsips
gossipy,'ɡɒsɪpɪ,'ɡɒsɪpɪ
gossman,NULL,NULL
gostev,NULL,NULL
goswick,NULL,NULL
got,gɑt,gɒt
gotaas,NULL,NULL
gotbaum,NULL,NULL
gotch,'gɒtʃ,'gɒtʃ
gotcha,ˈgɑtʃə,ˈgɒtʃə
gotcher,NULL,'ɡɔtʃə
goth,gɑθ,gɒθ
gotham,ˈgɑθəm,ˈgɒθəm
gothard,NULL,NULL
gothenburg,NULL,'ɡɔθənbə:ɡ
gothic,'ɡɑθɪk,'ɡɒθɪk
gotlieb,NULL,NULL
goto,'ɡoʊtoʊ,'ɡəʊtəʊ
gotsch,NULL,NULL
gotschal,NULL,NULL
gotschall,NULL,NULL
gotshal,NULL,NULL
gotshal's,NULL,NULL
gott,NULL,NULL
gotta,ˈgɑtə,ˈgɒtə
gotten,ˈɡɑtn,ˈɡɔtn
gotterdammerung,NULL,ˌgɜ:təˈdemərʊŋ
gottesman,NULL,NULL
gottfried,NULL,NULL
gotti,NULL,NULL
gottis,NULL,NULL
gottlieb,NULL,NULL
gottlieb's,NULL,NULL
gottman,NULL,NULL
gotts,NULL,NULL
gottschalk,NULL,NULL
gottschalks,NULL,NULL
gottschall,NULL,NULL
gottshall,NULL,NULL
gottwald,NULL,NULL
gotz,NULL,NULL
goucher,NULL,NULL
goude,NULL,NULL
goudeau,NULL,NULL
goudie,NULL,NULL
goudreau,NULL,NULL
goudy,NULL,NULL
gouge,ɡaʊdʒ,gaʊdʒ
gouged,NULL,gaʊdʒd
gougeon,NULL,NULL
gouger,NULL,ˈɡaudʒə
gough,NULL,ɡɔf
gouging,'gaʊdʒɪŋ,'gaʊdʒɪŋ
gouin,NULL,NULL
gouker,NULL,NULL
goulart,NULL,NULL
goulash,'ɡulæʃ,ˈgu:læʃ
gould,NULL,NULL
gould's,NULL,NULL
goulden,NULL,NULL
goulding,NULL,NULL
goulet,NULL,NULL
goulette,NULL,NULL
goulston,NULL,NULL
gounod,NULL,NULL
goupil,NULL,NULL
gourd,gʊrd,gʊəd
gourdine,NULL,NULL
gourds,NULL,gɔ:dz
gourlay,NULL,NULL
gourley,NULL,NULL
gourment,NULL,NULL
gourmet,ˈgʊrmeɪ,ˈgʊəmeɪ
gourmets,NULL,gʊəˈmeɪz
gousha,NULL,NULL
gout,ɡaʊt,gaʊt
goutal,NULL,NULL
gouty,'gaʊtɪ,'gaʊtɪ
gouveia,NULL,NULL
gov,'ɡʌv,'ɡʌv
govan,NULL,NULL
gove,NULL,NULL
govea,NULL,NULL
gover,NULL,NULL
govern,ˈgʌvərn,ˈgʌvn
governale,NULL,NULL
governance,ˈgʌvərnəns,ˈgʌvənəns
governed,NULL,ˈɡʌvənd
governess,ˈgʌvərnəs,ˈgʌvənəs
governing,ˈgʌvərnɪŋ,ˈgʌvənɪŋ
government,ˈgʌvərnmənt,ˈgʌvənmənt
government's,NULL,NULL
governmental,ˌgʌvərnˈmentl,ˌgʌvnˈmentl
governmentally,NULL,NULL
governments,'gʌvənmənts,'gʌvənmənts
governor,ˈgʌvərnə(r),ˈgʌvənə(r)
governor's,NULL,NULL
governors,NULL,ˈɡʌvənəz
governorship,'gʌvənəˌʃɪp,'gʌvənəʃɪp
governorships,'ɡʌvənəʃɪps,'ɡʌvənəʃɪps
governs,NULL,ˈɡʌvənz
govett,NULL,NULL
govier,NULL,NULL
govs,NULL,NULL
gow,gaʊ,gaʊ
gowan,'gaʊən,'gaʊən
gowans,NULL,NULL
goward,NULL,NULL
gowdy,NULL,NULL
gowell,NULL,NULL
gowen,NULL,NULL
gowens,NULL,NULL
gower,"ˈɡaʊɚ, ˈɡɔr, ˈɡor",ɡɔə
gowin,NULL,NULL
gowing,NULL,NULL
gowins,NULL,NULL
gown,ɡaʊn,gaʊn
gowns,NULL,ɡaunz
goy,ɡɔɪ,gɔɪ
goya,NULL,ˈɡɔ:jɑ:
goya's,NULL,NULL
goyer,NULL,NULL
goyim,'ɡɔɪɪm,ˈgɔɪɪm
goyne,NULL,NULL
goynes,NULL,NULL
goza,NULL,NULL
gozo,NULL,NULL
gozo's,NULL,NULL
grab,ɡræb,græb
grabau,NULL,NULL
grabbe,NULL,NULL
grabbed,græbd,græbd
grabber,'græbə,'græbə
grabbers,ɡ'ræbəz,ɡ'ræbəz
grabbing,græbɪŋ,græbɪŋ
grabe,NULL,NULL
grabel,NULL,NULL
graben,'grɑbən,'grɑ:bən
grabens,NULL,NULL
grabenstein,NULL,NULL
graber,NULL,NULL
grabert,NULL,NULL
grabill,NULL,NULL
grabinski,NULL,NULL
grable,NULL,NULL
grabner,NULL,NULL
graboski,NULL,NULL
grabow,NULL,NULL
grabowski,NULL,NULL
graboy,NULL,NULL
grabs,græbs,græbs
grabski,NULL,NULL
grace,ɡres,greɪs
grace's,NULL,NULL
graced,NULL,NULL
graceffa,NULL,NULL
graceful,ˈɡresfəl,ˈgreɪsfl
gracefully,ˈɡresfəlɪ,'ɡreɪsfəlɪ
graceland,NULL,NULL
graceless,ˈɡreslɪs,ˈgreɪsləs
graces,NULL,ɡreisiz
gracey,NULL,NULL
grachev,NULL,NULL
grachev's,NULL,NULL
graci,NULL,NULL
gracia,NULL,ˈɡreiʃiə
graciano,NULL,NULL
gracie,NULL,ˈɡreisi
gracile,'græsəl,'græsl
gracing,NULL,NULL
gracious,ˈɡreʃəs,ˈgreɪʃəs
graciously,ˈɡreʃəslɪ,'ɡreɪʃəslɪ
graciousness,NULL,NULL
grackle,'grækəl,'grækl
grackles,NULL,NULL
graco,NULL,NULL
gracy,NULL,NULL
graczyk,NULL,NULL
grad,ɡræd,græd
gradate,'greɪdeɪt,grə'deɪt
gradation,ɡreˈdeʃən,grəˈdeɪʃn
gradations,NULL,ɡrəˈdeiʃənz
grade,ɡred,greɪd
graded,NULL,ˈgreɪdɪd
gradel,NULL,NULL
graden,NULL,NULL
grader,'ɡreɪdər,ˈgreɪdə(r)
graders,NULL,NULL
grades,ɡ'reɪdz,ɡ'reɪdz
gradient,ˈɡrediənt,ˈgreɪdiənt
gradients,NULL,ˈgreɪdi:ənts
grading,NULL,ˈgreɪdɪŋ
gradison,NULL,NULL
grado,NULL,NULL
gradov,NULL,NULL
grads,græd,græd
gradstein,NULL,NULL
gradstein's,NULL,NULL
gradual,ˈɡrædʒuəl,ˈgrædʒuəl
gradualism,ˈɡrædʒuəˌlɪzəm,ˈgrædʒuəlɪzəm
gradualist,'ɡrædʒʊrlɪst,'ɡrædʒʊəlɪst
gradually,ˈɡrædʒʊəlɪ,ˈgrædʒuəli
graduate,ˈɡrædʒuˌet,ˈgrædʒuət
graduated,ˈɡrædʒʊetɪd,ˈgrædʒueɪtɪd
graduates,NULL,ˈɡrædjuits
graduating,NULL,ˈɡrædjuitɪŋ
graduation,ˈɡrædʒuˈeʃən,ˌgrædʒuˈeɪʃn
graduations,NULL,ˈgrædʒu:ˈeɪʃənz
gradus,'greɪdəs,'greɪdəs
grady,NULL,NULL
graeber,NULL,NULL
graebner,NULL,NULL
graef,NULL,NULL
graefe,NULL,NULL
graeff,NULL,NULL
graeme,NULL,NULL
graeser,NULL,NULL
graessle,NULL,NULL
graetz,NULL,NULL
graf,NULL,NULL
grafe,NULL,NULL
graff,grɑf,grɑ:f
graffam,NULL,NULL
graffeo,NULL,NULL
graffiti,ɡrəˈfiti,grəˈfi:ti
graffius,NULL,NULL
graft,græft,grɑ:ft
grafted,NULL,ɡrɑ:ftid
grafting,'grɑftɪŋ,'grɑ:ftɪŋ
grafton,NULL,NULL
grafts,NULL,ɡrɑ:fts
grage,NULL,NULL
gragert,NULL,NULL
gragg,NULL,NULL
graham,'greɪəm,'greɪəm
graham's,NULL,NULL
grahams,NULL,NULL
grahl,NULL,NULL
grahn,NULL,NULL
graichen,NULL,NULL
grail,ɡreɪl,greɪl
grain,ɡren,greɪn
grained,NULL,greɪnd
grainery,NULL,NULL
grainger,NULL,NULL
grains,greɪnz,greɪnz
grainy,ˈɡreni,ˈgreɪni
graley,NULL,NULL
grall,NULL,NULL
gram,ɡræm,græm
grama,'grɑmə,'grɑ:mə
gramaphone,NULL,NULL
grambling,NULL,NULL
gramer,NULL,NULL
gramercy,grə'mɜsɪ,grə'mɜ:sɪ
gramersey,NULL,NULL
grames,NULL,NULL
gramley,NULL,NULL
gramlich,NULL,NULL
gramling,NULL,NULL
gramm,NULL,NULL
gramm's,NULL,NULL
grammar,ˈɡræmɚ,ˈgræmə(r)
grammatical,ɡrəˈmætɪkəl,grəˈmætɪkl
grammatico,NULL,NULL
grammer,'græmə,'græmə
grammies,NULL,NULL
grammophon,NULL,NULL
gramms,NULL,NULL
grammy,NULL,'ɡræmi
grammy's,NULL,NULL
grammys,NULL,ˈɡræmiz
grams,NULL,ɡræmz
gramza,NULL,NULL
gran,NULL,græn
grana,'greɪnə,'greɪnə
granada,grɑ'nɑdɑ,grɑ:'nɑ:dɑ:
granada's,NULL,NULL
granade,NULL,NULL
granado,NULL,NULL
granados,NULL,NULL
granahan,NULL,NULL
granat,NULL,NULL
granata,NULL,NULL
granato,NULL,NULL
granberg,NULL,NULL
granberry,NULL,NULL
grancare,NULL,NULL
grand,ɡrænd,grænd
grand's,NULL,NULL
granda,NULL,NULL
grandad,ˈɡrændæd,ˈgrændæd
grandbaby,'grændˌbeɪbi,'grændbeɪbɪ
grandberry,NULL,NULL
grandchamp,NULL,NULL
grandchild,"ˈɡrændˌtʃaɪld, ˈɡræn-",ˈgræntʃaɪld
grandchildren,ɡ'ræntʃɪldrən,ɡ'ræntʃɪldrən
grandchildren's,NULL,NULL
granddaddy,ˈɡrænˌdædi,ˈgrændædi
granddaughter,ˈɡrænˌdɔtɚ,ˈgrændɔ:tə(r)
granddaughter's,NULL,NULL
granddaughters,NULL,ˈgrænˌdɔ:təz
grande,grɑnd,grɑ:nd
grander,NULL,ɡrændə
granderson,NULL,NULL
grandest,NULL,NULL
grandeur,"ˈɡrændʒɚ, -ˌdʒʊr",ˈgrændʒə(r)
grandfather,"ˈɡrændˌfɑðɚ, ˈɡræn-",ˈgrænfɑ:ðə(r)
grandfather's,NULL,NULL
grandfathered,NULL,NULL
grandfathering,NULL,NULL
grandfatherly,'grændˌfɑðəlɪ,'grændˌfɑ:ðəlɪ
grandfathers,NULL,ˈɡrændˌfɑ:ðəz
grandfield,NULL,NULL
grandi,NULL,NULL
grandillo,NULL,NULL
grandiloquent,ɡrænˈdɪləkwənt,grænˈdɪləkwənt
grandin,NULL,NULL
grandiose,ˈgrændioʊs,ˈgrændiəʊs
grandis,NULL,NULL
grandison,NULL,NULL
grandkid,NULL,NULL
grandly,ɡrændlɪ,ɡrændlɪ
grandma,"ˈɡrændˌmɑ,",ˈgrænmɑ:
grandma's,NULL,NULL
grandmaison,NULL,NULL
grandmas,NULL,ˈɡrænmɑ:z
grandmaster,ɡ'rændm'ɑstə,ɡ'rændm'ɑ:stə
grandmet,NULL,NULL
grandmother,"ˈɡrændˌmʌðɚ, ˈɡræn-",ˈgrænmʌðə(r)
grandmother's,NULL,NULL
grandmotherly,'grændˌmʌðəlɪ,'grændˌmʌðəlɪ
grandmothers,NULL,ˈɡrændˌmʌðəz
grandnephew,'grændˌnefju,'grænˌnefju:
grandnephews,NULL,NULL
grandon,NULL,NULL
grandpa,"ˈɡrændˌpɑ, ˈɡræn-, ˈɡræmˌpɑ, ˈɡræmpə",ˈgrænpɑ:
grandparent,ˈgrænperənt,ˈgrænpeərənt
grandparents,'grændpeərənts,'grændpeərənts
grandpre,NULL,NULL
grands,NULL,ɡrændz
grandson,"ˈɡrændˌsʌn, ˈɡræn-",ˈgrænsʌn
grandson's,NULL,NULL
grandsons,NULL,ˈgrændˌsʌnz
grandstaff,NULL,NULL
grandstand,"ˈɡrændˌstænd,ˈɡræn-",ˈgrænstænd
grandstanding,NULL,ˈgrænstændɪŋ
grandt,NULL,NULL
granduncle,'grændˌʌŋkəl,'grændˌʌŋkl
granduncles,NULL,NULL
grandview,NULL,NULL
grandy,NULL,NULL
graner,NULL,NULL
granese,NULL,NULL
graney,NULL,NULL
granfield,NULL,NULL
grange,ɡreɪndʒ,greɪndʒ
granger,'greɪndʒə,'greɪndʒə
grangers,ɡ'reɪndʒəz,ɡ'reɪndʒəz
granges,NULL,ɡreindʒz
granholm,NULL,NULL
granier,NULL,NULL
granieri,NULL,NULL
granillo,NULL,NULL
graningeverken's,NULL,NULL
granite,ˈɡrænɪt,ˈgrænɪt
